Georgia,1972,51056,60689,6340,4720000,,
Georgia,1973,60726,66558,7565,4786000,,
Georgia,1974,71394,81078,8617,4882000,,
Georgia,1975,77867,110762,8204,4926000,,
Georgia,1976,71984,130130,7076,4970000,,
Georgia,1977,68205,109554,7094,5048000,,
Georgia,1978,75022,124880,8454,5084000,,
Georgia,1979,81579,145758,10939,5118000,,
Georgia,1980,91773,160764,10670,5400851,,
Georgia,1981,93121,171170,10938,5569000,,
Georgia,1982,84469,165049,8716,5639000,,
Georgia,1983,72614,143398,8267,5732000,,
Georgia,1984,70310,147251,8414,5837000,,
Georgia,1985,81070,171950,9812,5976000,,
Georgia,1986,88695,182171,13056,6104000,,
Georgia,1987,96572,197302,13014,6222000,,
Georgia,1988,103106,223768,15593,6401000,,
Georgia,1989,110215,255578,17450,6436000,,
Georgia,1990,104905,240623,17067,6478216,,
Georgia,1991,100317,240359,17762,6623000,,
Georgia,1992,97402,246619,16863,6751000,,
Georgia,1993,90423,246849,17154,6917000,,
Georgia,1994,81406,256208,15703,7055000,,
Georgia,1995,76324,264872,14777,7201000,,
Georgia,1996,81968,288803,15100,7353000,,
Georgia,1997,81320,262263,15473,7486000,,
Georgia,1998,75720,255459,14308,7642000,,
Georgia,1999,71429,247834,12962,7788240,,
Georgia,2000,68488,240440,13250,8186453,,
Georgia,2001,71799,238484,14402,8405677,,
Georgia,2002,73932,234591,13432,8544005,,
Georgia,2003,79001,247196,14043,8676460,,
Georgia,2004,82992,249426,13656,8918129,,
Georgia,2005,84463,249594,14041,9132553,,
Georgia,2006,85140,234445,15511,9363941,,
Georgia,2007,90294,238436,17291,9544750,,
Georgia,2008,100564,247709,17808,9685744,,
Georgia,2009,98606,229216,14631,9829211,,
Georgia,2010,96947,226161,12372,9712157,,
Georgia,2011,96014,231543,12266,9812460,,
Georgia,2012,86789,223004,12463,9919945,,
Georgia,2013,82258,225315,12488,9992167,,
Georgia,2014,76428,228034,12417,10097343,,
Georgia,2015,66374,215867,12247,10214860,,
Georgia,2016,63344,219625,12205,10310371,,
Georgia,2017,55374,216661,10044,10429379,,
Georgia,2018,45369,200609,8279,10519475,,
Georgia,2019,39506,188967,7961,10617423,,
Hawaii,1960,3328,9369,69,632772,,
Hawaii,1961,3909,10498,70,657000,,
Hawaii,1962,4485,10693,120,693000,,
Hawaii,1963,4944,10812,80,694000,,
Hawaii,1964,5880,11301,95,701000,,
Hawaii,1965,6974,13078,133,711000,,
Hawaii,1966,8111,14152,155,718000,,
Hawaii,1967,8516,15392,146,739000,,
Hawaii,1968,10610,19323,176,778000,,
Hawaii,1969,10360,20692,282,794000,,
Hawaii,1970,11211,23914,487,769913,,
Hawaii,1971,11339,25425,734,789000,,
Hawaii,1972,10805,22029,448,809000,,
Hawaii,1973,12775,23552,696,832000,,
Hawaii,1974,15117,29584,1030,847000,,
Hawaii,1975,15802,29909,1104,865000,,
Hawaii,1976,16690,32544,1180,887000,,
Hawaii,1977,17108,35088,1146,895000,,
Hawaii,1978,17381,39087,1557,897000,,
Hawaii,1979,16538,40580,1688,915000,,
Hawaii,1980,17822,45564,1835,964680,,
Hawaii,1981,16726,40699,1453,979000,,
Hawaii,1982,16477,42248,1560,994000,,
Hawaii,1983,13636,38920,1330,1023000,,
Hawaii,1984,12609,38329,1204,1039000,,
Hawaii,1985,12164,37357,1048,1054000,,
Hawaii,1986,14218,39922,1129,1062000,,
Hawaii,1987,12515,43678,1061,1083000,,
Hawaii,1988,13726,44946,919,1093000,,
Hawaii,1989,14939,47374,925,1112000,,
Hawaii,1990,13611,46735,1013,1108229,,
Hawaii,1991,14011,47195,986,1135000,,
Hawaii,1992,13006,50544,1151,1160000,,
Hawaii,1993,13310,51912,1214,1172000,,
Hawaii,1994,14029,55260,1221,1179000,,
Hawaii,1995,13832,59907,1553,1187000,,
Hawaii,1996,12781,54701,1606,1184000,,
Hawaii,1997,12741,48984,1403,1187000,,
Hawaii,1998,11169,43914,1225,1193000,,
Hawaii,1999,9421,40458,1044,1185497,,
Hawaii,2000,10665,43254,1123,1211537,,
Hawaii,2001,11162,44925,1142,1227024,,
Hawaii,2002,12722,49344,1210,1240663,,
Hawaii,2003,11409,44807,1168,1248755,,
Hawaii,2004,10827,41078,944,1262124,,
Hawaii,2005,9792,42188,1001,1273278,,
Hawaii,2006,8724,37784,1144,1285498,,
Hawaii,2007,9089,37494,1122,1283388,,
Hawaii,2008,9404,31424,1085,1288198,,
Hawaii,2009,9244,33415,1030,1295178,,
Hawaii,2010,8706,31681,1065,1363359,,
Hawaii,2011,8165,31240,994,1378129,,
Hawaii,2012,7979,31233,1040,1392313,,
Hawaii,2013,7533,31658,1131,1404054,,
Hawaii,2014,7778,31640,1107,1419561,,
Hawaii,2015,6557,42010,1203,1431603,,
Hawaii,2016,6017,31082,994,1428557,,
Hawaii,2017,5549,29574,1077,1427538,,
Hawaii,2018,5631,29492,946,1420491,,
Hawaii,2019,5340,29634,1131,1415872,,
Idaho,1960,2011,8883,92,667191,,
Idaho,1961,2203,9540,64,684000,,
Idaho,1962,2458,9939,63,698000,,
Idaho,1963,2405,9939,87,713000,,
Idaho,1964,2285,10000,71,692000,,
Idaho,1965,2483,10035,70,692000,,
Idaho,1966,2706,10076,54,694000,,
Idaho,1967,2837,9217,76,699000,,
Idaho,1968,3318,10287,83,705000,,
Idaho,1969,4236,13603,120,718000,,
Idaho,1970,4803,15784,146,713008,,
Idaho,1971,5430,18109,163,732000,,
Idaho,1972,5705,17678,156,756000,,
Idaho,1973,6536,17231,207,770000,,
Idaho,1974,8004,21441,303,799000,,
Idaho,1975,8717,21741,344,820000,,
Idaho,1976,8615,23076,332,831000,,
Idaho,1977,9005,22279,339,857000,,
Idaho,1978,9117,21917,351,878000,,
Idaho,1979,9729,23577,392,905000,,
Idaho,1980,11691,28243,442,943629,,
Idaho,1981,11255,27423,362,959000,,
Idaho,1982,9958,25256,292,965000,,
Idaho,1983,9206,24979,270,989000,,
Idaho,1984,8751,24138,244,1001000,,
Idaho,1985,8917,26170,269,1005000,,
Idaho,1986,10065,28081,214,1003000,,
Idaho,1987,9748,27923,242,998000,,
Idaho,1988,8691,26893,202,999000,,
Idaho,1989,8843,26825,152,1014000,,
Idaho,1990,8187,28216,151,1006749,,
Idaho,1991,8582,30143,215,1039000,,
Idaho,1992,7934,30023,229,1067000,,
Idaho,1993,7350,29795,186,1099000,,
Idaho,1994,8147,32597,209,1133000,,
Idaho,1995,9069,35560,279,1163000,,
Idaho,1996,8431,33872,241,1189000,,
Idaho,1997,9175,32784,237,1210000,,
Idaho,1998,8518,31385,264,1229000,,
Idaho,1999,7641,26824,223,1251700,,
Idaho,2000,7330,28545,223,1293953,,
Idaho,2001,7507,28285,245,1320585,,
Idaho,2002,7441,29060,240,1343124,,
Idaho,2003,7837,29559,245,1367034,,
Idaho,2004,7671,28389,241,1395140,,
Idaho,2005,8066,27606,266,1429367,,
Idaho,2006,7545,25154,294,1466465,,
Idaho,2007,7131,24727,243,1499402,,
Idaho,2008,6748,23532,239,1523816,,
Idaho,2009,6682,23066,254,1545801,,
Idaho,2010,6513,23594,213,1571102,,
Idaho,2011,6915,24629,188,1583744,,
Idaho,2012,7186,23101,243,1595728,,
Idaho,2013,6640,21879,220,1612136,,
Idaho,2014,6428,22227,204,1634464,,
Idaho,2015,6124,20863,192,1654930,,
Idaho,2016,6318,20962,213,1683140,,
Idaho,2017,5655,20278,196,1716943,,
Idaho,2018,4940,18732,200,1754208,,
Idaho,2019,3927,16295,155,1787065,,
Illinois,1960,58241,105423,21048,10081158,,
Illinois,1961,60204,117006,20977,10258000,,
Illinois,1962,56377,125306,20442,10146000,,
Illinois,1963,55117,135634,19193,10182000,,
Illinois,1964,57416,144783,19123,10489000,,
Illinois,1965,58566,137634,17535,10644000,,
Illinois,1966,60099,152102,19824,10722000,,
Illinois,1967,66282,161876,21879,10893000,,
Illinois,1968,75013,187133,23209,10974000,,
Illinois,1969,81602,199600,26153,11047000,,
Illinois,1970,85067,225437,27908,11113976,,
Illinois,1971,93682,234618,28900,11196000,,
Illinois,1972,95190,224344,29267,11251000,,
Illinois,1973,115183,251263,30651,11236000,,
Illinois,1974,140717,307382,34882,11131000,,
Illinois,1975,157110,337698,36308,11145000,,
Illinois,1976,141305,335946,32243,11229000,,
Illinois,1977,141346,318062,31524,11245000,,
Illinois,1978,151854,333910,32932,11243000,,
Illinois,1979,161776,356062,36056,11230000,,
Illinois,1980,177099,369319,41675,11355062,,
Illinois,1981,173142,366696,42752,11455000,,
Illinois,1982,157273,354106,39700,11448000,,
Illinois,1983,148445,339061,36625,11486000,,
Illinois,1984,135068,324649,34965,11511000,,
Illinois,1985,131015,331030,33120,11535000,,
Illinois,1986,136306,339418,37583,11533000,,
Illinois,1987,130147,342492,36406,11582000,,
Illinois,1988,130292,355148,36097,11544000,,
Illinois,1989,125441,362556,39138,11658000,,
Illinois,1990,121506,372862,45038,11430602,,
Illinois,1991,129284,382942,52653,11543000,,
Illinois,1992,125306,359618,47973,11631000,,
Illinois,1993,118788,360730,44584,11697000,,
Illinois,1994,118116,363888,43788,11752000,,
Illinois,1995,108555,357143,39139,11830000,,
Illinois,1996,108185,358515,33106,11847000,,
Illinois,1997,103550,350140,33123,11896000,,
Illinois,1998,97792,337191,29927,12045000,,
Illinois,1999,86317,320954,26365,12128370,,
Illinois,2000,81850,313161,25641,12419293,,
Illinois,2001,79158,306757,24931,12520227,,
Illinois,2002,81440,304227,25314,12586447,,
Illinois,2003,78345,295907,23786,12649087,,
Illinois,2004,76088,287025,22582,12712016,,
Illinois,2005,77635,277662,23255,12765427,,
Illinois,2006,77259,272578,23782,12831970,,
Illinois,2007,75524,267911,23100,12852548,,
Illinois,2008,78968,266815,24054,12901563,,
Illinois,2009,77850,248821,22923,12910409,,
Illinois,2010,77472,242681,20386,12841980,,
Illinois,2011,77719,237362,20217,12859752,,
Illinois,2012,71101,235222,19471,12875255,,
Illinois,2013,58237,213813,17722,12882135,,
Illinois,2014,50008,199926,15299,12880580,,
Illinois,2015,46443,191634,14910,12859995,,
Illinois,2016,47989,194407,17827,12801539,,
Illinois,2017,43459,193157,17567,12802023,,
Illinois,2018,39080,187591,14208,12741080,,
Illinois,2019,34433,180776,12464,12671821,,
Indiana,1960,21486,39196,1609,4662498,,
Indiana,1961,22162,42379,1829,4711000,,
Indiana,1962,22183,49473,1814,4715000,,
Indiana,1963,25294,56127,2219,4694000,,
Indiana,1964,25797,62098,2802,4825000,,
Indiana,1965,27178,60113,2802,4885000,,
Indiana,1966,30859,63282,3089,4918000,,
Indiana,1967,35074,69464,3933,5000000,,
Indiana,1968,37693,79174,5119,5067000,,
Indiana,1969,41916,85869,4788,5118000,,
Indiana,1970,48084,97338,5729,5193669,,
Indiana,1971,51104,100414,6646,5274000,,
Indiana,1972,50180,97921,5878,5291000,,
Indiana,1973,55064,108623,5785,5316000,,
Indiana,1974,66870,127706,7166,5330000,,
Indiana,1975,73103,149447,8328,5311000,,
Indiana,1976,64450,146859,6830,5302000,,
Indiana,1977,57894,133179,6565,5330000,,
Indiana,1978,59561,134119,6526,5374000,,
Indiana,1979,63176,143666,7167,5400000,,
Indiana,1980,71720,153297,7720,5461103,,
Indiana,1981,63887,147038,7050,5466000,,
Indiana,1982,59569,148454,5966,5471000,,
Indiana,1983,54147,138929,5474,5479000,,
Indiana,1984,51019,128941,5435,5498000,,
Indiana,1985,50295,129861,5065,5499000,,
Indiana,1986,48802,128404,4954,5504000,,
Indiana,1987,52363,137722,4901,5531000,,
Indiana,1988,52137,138335,4963,5575000,,
Indiana,1989,54201,149514,5671,5593000,,
Indiana,1990,52297,156741,5619,5544159,,
Indiana,1991,54814,161039,6506,5610000,,
Indiana,1992,53907,157181,6921,5662000,,
Indiana,1993,48677,154016,6845,5713000,,
Indiana,1994,48921,160043,7490,5752000,,
Indiana,1995,47676,163618,7844,5803000,,
Indiana,1996,45782,160777,7249,5841000,,
Indiana,1997,48182,158442,7763,5864000,,
Indiana,1998,46552,152790,6561,5899000,,
Indiana,1999,42463,138794,6496,5942901,,
Indiana,2000,41108,144707,6282,6080485,,
Indiana,2001,42758,147291,7171,6126743,,
Indiana,2002,42605,146073,6612,6156913,,
Indiana,2003,41582,145686,6401,6199571,,
Indiana,2004,42168,148670,6373,6226537,,
Indiana,2005,43756,151278,6809,6266019,,
Indiana,2006,45538,150655,7175,6313520,,
Indiana,2007,46485,147999,7845,6345289,,
Indiana,2008,48805,147334,7580,6376792,,
Indiana,2009,48880,137190,7347,6423113,,
Indiana,2010,48570,137204,6559,6490622,,
Indiana,2011,50571,140630,6977,6516353,,
Indiana,2012,47612,136759,6598,6537334,,
Indiana,2013,42909,130423,7108,6570902,,
Indiana,2014,36893,124022,6897,6596855,,
Indiana,2015,34410,123918,7111,6619680,,
Indiana,2016,34097,122931,7330,6633053,,
Indiana,2017,30140,115591,6600,6666818,,
Indiana,2018,25268,105242,5939,6691878,,
Indiana,2019,21795,97176,5331,6732219,,
Iowa,1960,6375,21865,301,2757537,,
Iowa,1961,6356,21096,291,2779000,,
Iowa,1962,7326,21668,238,2777000,,
Iowa,1963,7516,22374,253,2780000,,
Iowa,1964,8004,25733,310,2756000,,
Iowa,1965,8398,26220,354,2760000,,
Iowa,1966,9245,31074,351,2747000,,
Iowa,1967,11881,34022,578,2753000,,
Iowa,1968,13027,39476,686,2748000,,
Iowa,1969,13603,42184,622,2781000,,
Iowa,1970,14331,49253,804,2825041,,
Iowa,1971,15160,52528,866,2852000,,
Iowa,1972,15037,50560,770,2883000,,
Iowa,1973,18412,55310,954,2904000,,
Iowa,1974,22597,65153,1390,2855000,,
Iowa,1975,23492,78057,1536,2870000,,
Iowa,1976,23737,82788,1180,2870000,,
Iowa,1977,23392,77304,1187,2879000,,
Iowa,1978,25214,78567,1357,2896000,,
Iowa,1979,26768,85023,1457,2903000,,
Iowa,1980,31390,93605,1596,2907804,,
Iowa,1981,30925,93333,1554,2897000,,
Iowa,1982,27535,82568,1051,2905000,,
Iowa,1983,26599,77402,1192,2905000,,
Iowa,1984,25357,74818,1114,2910000,,
Iowa,1985,26349,76835,1187,2884000,,
Iowa,1986,27255,79864,1197,2851000,,
Iowa,1987,26010,80489,1025,2834000,,
Iowa,1988,24211,79447,1132,2834000,,
Iowa,1989,24052,79801,1108,2840000,,
Iowa,1990,22448,78384,1089,2776755,,
Iowa,1991,23267,79030,1257,2795000,,
Iowa,1992,21197,77788,1113,2812000,,
Iowa,1993,20562,73148,1517,2814000,,
Iowa,1994,18872,70507,1327,2829000,,
Iowa,1995,21527,78645,1507,2842000,,
Iowa,1996,18954,71893,1286,2852000,,
Iowa,1997,22003,71301,1593,2852000,,
Iowa,1998,19282,66016,1456,2862000,,
Iowa,1999,17012,62316,1051,2869413,,
Iowa,2000,16342,65118,1071,2926324,,
Iowa,2001,16885,66244,1154,2931967,,
Iowa,2002,18643,68411,1169,2935840,,
Iowa,2003,17515,64400,1131,2941976,,
Iowa,2004,17928,62214,1160,2952904,,
Iowa,2005,18147,60723,1153,2965524,,
Iowa,2006,18160,60998,1309,2982085,,
Iowa,2007,17176,57018,1328,2988046,,
Iowa,2008,16598,52299,1249,3002555,,
Iowa,2009,16419,49757,1201,3007856,,
Iowa,2010,16746,48194,1012,3050202,,
Iowa,2011,17573,50472,824,3064097,,
Iowa,2012,17096,48720,962,3074186,,
Iowa,2013,15868,47686,939,3090416,,
Iowa,2014,14428,46477,1045,3107126,,
Iowa,2015,14892,44723,1047,3123899,,
Iowa,2016,15030,45378,1148,3134693,,
Iowa,2017,15078,46198,1253,3145711,,
Iowa,2018,11127,37571,932,3156145,,
Iowa,2019,11710,37847,863,3155070,,
Kansas,1960,7705,19515,410,2178611,,
Kansas,1961,7275,20763,460,2194000,,
Kansas,1962,7531,23514,480,2219000,,
Kansas,1963,8234,24068,648,2225000,,
Kansas,1964,9626,28613,623,2225000,,
Kansas,1965,10443,28886,537,2234000,,
Kansas,1966,10712,30742,667,2250000,,
Kansas,1967,13610,35231,959,2275000,,
Kansas,1968,14178,40353,1095,2303000,,
Kansas,1969,16091,47579,1271,2321000,,
Kansas,1970,19829,51784,1689,2249071,,
Kansas,1971,20064,48511,1483,2258000,,
Kansas,1972,20472,46433,1556,2258000,,
Kansas,1973,23485,46840,1781,2279000,,
Kansas,1974,28797,57134,2447,2270000,,
Kansas,1975,31047,64900,2103,2267000,,
Kansas,1976,30618,67870,1983,2310000,,
Kansas,1977,29549,63716,2343,2326000,,
Kansas,1978,30215,63194,2201,2348000,,
Kansas,1979,31504,69622,2423,2369000,,
Kansas,1980,35826,75268,2664,2354783,,
Kansas,1981,36768,77039,2611,2381000,,
Kansas,1982,32382,73416,2095,2408000,,
Kansas,1983,28318,68735,2038,2425000,,
Kansas,1984,25577,67028,1745,2438000,,
Kansas,1985,25740,67433,1929,2450000,,
Kansas,1986,29229,74029,1958,2461000,,
Kansas,1987,28177,78043,2032,2476000,,
Kansas,1988,29321,76927,2136,2487000,,
Kansas,1989,29871,77802,2508,2513000,,
Kansas,1990,28901,80361,2914,2477574,,
Kansas,1991,32601,84258,3453,2495000,,
Kansas,1992,32639,80526,3277,2523000,,
Kansas,1993,28655,76538,3128,2531000,,
Kansas,1994,28635,75459,2940,2554000,,
Kansas,1995,27404,78855,2775,2565000,,
Kansas,1996,25239,78145,2476,2572000,,
Kansas,1997,24292,91823,2535,2595000,,
Kansas,1998,24984,85329,2287,2629000,,
Kansas,1999,21874,79722,2047,2654052,,
Kansas,2000,21484,80077,2048,2688418,,
Kansas,2001,20514,77038,2423,2702125,,
Kansas,2002,19679,73877,2165,2711769,,
Kansas,2003,21973,79471,2247,2724786,,
Kansas,2004,20146,81115,1812,2733697,,
Kansas,2005,19028,76222,1795,2748172,,
Kansas,2006,20086,75450,1878,2764075,,
Kansas,2007,20461,73900,2022,2775997,,
Kansas,2008,19651,67826,1681,2802134,,
Kansas,2009,19473,65499,1786,2818747,,
Kansas,2010,19315,63774,1538,2859143,,
Kansas,2011,18712,63259,1448,2870386,,
Kansas,2012,18767,65165,1500,2885905,,
Kansas,2013,17375,61264,1350,2893957,,
Kansas,2014,15828,56697,1362,2904021,,
Kansas,2015,15362,56880,1818,2911641,,
Kansas,2016,14364,57066,1671,2907289,,
Kansas,2017,13931,59816,1785,2913123,,
Kansas,2018,12537,56305,1543,2911505,,
Kansas,2019,9984,50165,1293,2913314,,
Kentucky,1960,11274,18831,1001,3038156,,
Kentucky,1961,11271,19402,1085,3076000,,
Kentucky,1962,12809,21692,1122,3082000,,
Kentucky,1963,13508,24159,1109,3095000,,
Kentucky,1964,14571,27430,1140,3159000,,
Kentucky,1965,14140,28112,1167,3179000,,
Kentucky,1966,15360,28532,1362,3183000,,
Kentucky,1967,15399,30325,1502,3189000,,
Kentucky,1968,16872,31376,1941,3229000,,
Kentucky,1969,18399,34646,2236,3232000,,
Kentucky,1970,22662,39002,2344,3219311,,
Kentucky,1971,23596,39232,2541,3282000,,
Kentucky,1972,21449,35495,2744,3299000,,
Kentucky,1973,22716,38072,2843,3342000,,
Kentucky,1974,27865,49240,3100,3357000,,
Kentucky,1975,32696,60251,3504,3396000,,
Kentucky,1976,31886,63683,3382,3428000,,
Kentucky,1977,30162,57477,2806,3458000,,
Kentucky,1978,30942,58231,2845,3498000,,
Kentucky,1979,32082,62431,3247,3527000,,
Kentucky,1980,37901,68296,3468,3641479,,
Kentucky,1981,38893,71194,3687,3661000,,
Kentucky,1982,37736,73020,3568,3667000,,
Kentucky,1983,36286,71322,3236,3714000,,
Kentucky,1984,29234,63860,2631,3723000,,
Kentucky,1985,28739,62491,2821,3726000,,
Kentucky,1986,30725,64882,3076,3728000,,
Kentucky,1987,31571,70532,3361,3727000,,
Kentucky,1988,30747,66711,2764,3721000,,
Kentucky,1989,30526,71611,2836,3727000,,
Kentucky,1990,28264,71594,2545,3685296,,
Kentucky,1991,29576,70885,3084,3713000,,
Kentucky,1992,27378,69186,3273,3755000,,
Kentucky,1993,28041,69745,3425,3789000,,
Kentucky,1994,28718,73449,3595,3827000,,
Kentucky,1995,28389,76906,4001,3860000,,
Kentucky,1996,26736,73653,3643,3884000,,
Kentucky,1997,26638,73487,3546,3908000,,
Kentucky,1998,27998,71971,3468,3936000,,
Kentucky,1999,25180,70719,3104,3960825,,
Kentucky,2000,25308,73141,3256,4041769,,
Kentucky,2001,26964,71448,3269,4068816,,
Kentucky,2002,26891,72378,3131,4089822,,
Kentucky,2003,26034,69083,3224,4118189,,
Kentucky,2004,25902,70535,3268,4141835,,
Kentucky,2005,26458,70354,3690,4172608,,
Kentucky,2006,27867,72197,3850,4206074,,
Kentucky,2007,27820,71489,4068,4241474,,
Kentucky,2008,29556,77279,4080,4269245,6.4,273232
Kentucky,2009,29880,72938,3642,4314113,10.3,444354
Kentucky,2010,30443,74488,3748,4347223,10.2,443417
Kentucky,2011,32750,79586,3705,4366814,9.4,410481
Kentucky,2012,29587,75571,3535,4380415,8.2,359194
Kentucky,2013,26213,71612,3246,4395295,8.0,351624
Kentucky,2014,23244,69604,3336,4413457,6.5,286875
Kentucky,2015,22260,66320,3307,4425092,5.3,234530
Kentucky,2016,20834,66438,3369,4436974,5.1,226286
Kentucky,2017,20195,64394,2958,4454189,4.9,218255
Kentucky,2018,17190,60244,2457,4468402,4.3,192141
Kentucky,2019,15443,59130,2161,4467673,,
Louisiana,1960,12615,24893,1484,3257022,,
Louisiana,1961,11180,20404,1476,3321000,,
Louisiana,1962,10891,22759,1298,3330000,,
Louisiana,1963,13528,27046,1446,3418000,,
Louisiana,1964,16730,31267,1849,3468000,,
Louisiana,1965,15983,32277,1813,3534000,,
Louisiana,1966,20845,38685,2407,3603000,,
Louisiana,1967,24030,43075,3005,3662000,,
Louisiana,1968,25303,45981,3369,3732000,,
Louisiana,1969,26013,51421,3843,3745000,,
Louisiana,1970,32426,59300,5131,3643180,,
Louisiana,1971,33567,63661,4974,3681000,,
Louisiana,1972,33597,63262,4963,3720000,,
Louisiana,1973,36212,63625,5218,3764000,,
Louisiana,1974,39362,73633,5885,3764000,,
Louisiana,1975,42255,83093,5804,3791000,,
Louisiana,1976,43810,93991,4776,3841000,,
Louisiana,1977,45701,96843,5602,3921000,,
Louisiana,1978,50587,101937,6887,3966000,,
Louisiana,1979,56237,115856,8832,4026000,,
Louisiana,1980,63997,121298,8271,4199542,,
Louisiana,1981,61756,121955,8698,4305000,,
Louisiana,1982,62151,125701,9275,4362000,,
Louisiana,1983,57359,123492,8433,4438000,,
Louisiana,1984,54711,129348,8501,4462000,,
Louisiana,1985,59326,141739,8526,4481000,,
Louisiana,1986,65751,153818,10071,4501000,,
Louisiana,1987,64441,148247,7987,4461000,,
Louisiana,1988,63843,139141,9238,4420000,,
Louisiana,1989,64184,152209,10397,4382000,,
Louisiana,1990,60677,149752,11387,4219973,,
Louisiana,1991,60017,148334,11860,4252000,,
Louisiana,1992,58574,152938,11636,4287000,,
Louisiana,1993,58768,163334,12182,4295000,,
Louisiana,1994,55188,164081,11530,4315000,,
Louisiana,1995,53481,166667,11662,4342000,,
Louisiana,1996,56379,173271,12036,4351000,,
Louisiana,1997,53935,163114,10407,4352000,,
Louisiana,1998,51210,157507,8651,4369000,,
Louisiana,1999,47775,149749,7591,4372035,,
Louisiana,2000,46289,144345,7532,4468976,,
Louisiana,2001,46451,139555,7864,4470368,,
Louisiana,2002,45350,133302,7123,4476192,,
Louisiana,2003,44572,129471,7008,4493665,,
Louisiana,2004,45359,134080,6564,4506685,,
Louisiana,2005,39382,112840,5337,4507331,,
Louisiana,2006,46703,112605,5928,4287768,,
Louisiana,2007,46932,118291,6316,4293204,,
Louisiana,2008,45524,112091,6241,4410796,4.9,216129
Louisiana,2009,46928,114102,6150,4492076,6.8,305461
Louisiana,2010,45437,110260,5297,4545343,8.0,363627
Louisiana,2011,46242,113174,5235,4574766,7.8,356832
Louisiana,2012,42140,112915,5475,4601893,7.1,326734
Louisiana,2013,41184,115342,5548,4625470,6.7,309906
Louisiana,2014,38337,112596,5695,4649676,6.4,297579
Louisiana,2015,35453,111435,5550,4670724,6.3,294256
Louisiana,2016,34667,109380,5576,4681666,6.1,285582
Louisiana,2017,34265,112485,5358,4684333,5.1,238901
Louisiana,2018,31132,109993,4568,4659978,4.9,228339
Louisiana,2019,26918,109359,4025,4648794,,
Maine,1960,2702,7334,77,969265,,
Maine,1961,2969,7002,87,992000,,
Maine,1962,3073,7653,78,999000,,
Maine,1963,2972,7246,64,982000,,
Maine,1964,3688,8573,75,989000,,
Maine,1965,4021,8671,40,993000,,
Maine,1966,3578,8917,58,983000,,
Maine,1967,4452,9637,94,973000,,
Maine,1968,5029,9497,86,979000,,
Maine,1969,5672,11176,111,978000,,
Maine,1970,6345,11721,125,993663,,
Maine,1971,7529,13318,144,1003000,,
Maine,1972,8155,15688,217,1029000,,
Maine,1973,10007,16107,213,1028000,,
Maine,1974,13809,20375,292,1047000,,
Maine,1975,14418,22958,386,1059000,,
Maine,1976,14051,25011,406,1070000,,
Maine,1977,13596,25505,420,1085000,,
Maine,1978,13542,26579,359,1091000,,
Maine,1979,12592,29828,349,1097000,,
Maine,1980,13291,31151,346,1123670,,
Maine,1981,14081,29545,368,1132000,,
Maine,1982,11862,27863,345,1133000,,
Maine,1983,11415,27022,311,1146000,,
Maine,1984,10267,26811,305,1156000,,
Maine,1985,10607,28260,284,1164000,,
Maine,1986,9433,27548,328,1174000,,
Maine,1987,9148,28916,304,1187000,,
Maine,1988,9852,28928,311,1206000,,
Maine,1989,9810,30067,293,1222000,,
Maine,1990,10106,31372,308,1227928,,
Maine,1991,11146,31737,280,1235000,,
Maine,1992,10156,29966,288,1235000,,
Maine,1993,8909,26945,264,1239000,,
Maine,1994,8938,28257,278,1240000,,
Maine,1995,9015,28444,334,1241000,,
Maine,1996,9303,29557,292,1243000,,
Maine,1997,8241,27513,257,1242000,,
Maine,1998,8295,26457,263,1244000,,
Maine,1999,7532,25392,243,1253040,,
Maine,2000,6775,23906,247,1274923,,
Maine,2001,6898,24585,264,1284470,,
Maine,2002,6965,24591,270,1294894,,
Maine,2003,6579,24043,289,1309205,,
Maine,2004,6341,24096,289,1314985,,
Maine,2005,6323,24218,323,1318220,,
Maine,2006,6846,25465,383,1321574,,
Maine,2007,6745,24228,349,1317207,,
Maine,2008,6559,24695,333,1316456,,
Maine,2009,6729,23955,399,1318301,,
Maine,2010,7364,24547,412,1327379,,
Maine,2011,7865,24886,370,1328544,,
Maine,2012,7461,24905,423,1329192,,
Maine,2013,6483,23050,335,1328302,,
Maine,2014,5030,20592,304,1330089,,
Maine,2015,4684,18829,311,1329328,,
Maine,2016,4003,17134,266,1331479,,
Maine,2017,3334,16006,249,1335907,,
Maine,2018,2713,14683,228,1338404,,
Maine,2019,2350,13667,188,1344212,,
Maryland,1960,11360,30024,1158,3100689,,
Maryland,1961,12348,33461,1330,3188000,,
Maryland,1962,12886,36298,1340,3191000,,
Maryland,1963,15968,41387,1721,3289000,,
Maryland,1964,18735,46471,2041,3432000,,
Maryland,1965,22474,53831,2919,3519000,,
Maryland,1966,27254,60270,4470,3613000,,
Maryland,1967,37366,71147,7809,3682000,,
Maryland,1968,48886,77041,10355,3757000,,
Maryland,1969,41970,83610,11086,3765000,,
Maryland,1970,41234,94816,13280,3922399,,
Maryland,1971,44900,101138,13015,4000000,,
Maryland,1972,45090,94571,13144,4056000,,
Maryland,1973,46584,100036,12274,4070000,,
Maryland,1974,57433,120562,14765,4094000,,
Maryland,1975,57912,133908,14107,4098000,,
Maryland,1976,56356,134355,12247,4144000,,
Maryland,1977,57946,131526,12088,4139000,,
Maryland,1978,58907,134024,12828,4143000,,
Maryland,1979,62630,145297,13740,4149000,,
